url_length,dot_count,has_at,is_https,subdomain_count,is_ip_address,suspicious_tld,form_action_mismatch,has_password_field,external_script_count,label
27,2,0,1,1,0,0,0,0,0,0
47,1,0,0,0,0,0,0,0,0,1
23,2,0,1,1,0,0,0,0,0,0
28,2,0,1,1,0,0,0,0,0,0
25,2,0,1,1,0,0,0,0,0,0
27,2,0,1,1,0,0,0,0,0,0
26,2,0,1,1,0,0,0,0,0,0
26,2,0,1,1,0,0,0,0,0,0
26,3,0,1,1,0,0,0,0,0,0
78,2,0,1,1,0,0,0,0,0,1
22,2,0,1,1,0,0,0,0,0,0
22,2,0,1,1,0,0,0,0,0,0
27,2,0,1,1,0,0,0,0,0,0
33,2,0,1,1,0,0,0,0,0,1
41,2,0,1,1,0,1,0,0,0,1
22,2,0,1,1,0,0,0,0,0,0
33,3,0,0,1,0,0,0,0,0,1
31,2,0,1,1,0,1,0,0,0,0
29,2,0,1,1,0,0,0,0,0,0
25,2,0,1,1,0,0,0,0,0,1
39,2,0,1,1,0,0,0,0,0,1
34,2,0,1,1,0,0,0,0,0,1
60,2,0,1,1,0,0,0,0,0,1
28,2,0,1,1,0,0,0,0,0,0
25,2,0,1,1,0,0,0,0,0,0
28,2,0,1,1,0,0,0,0,0,0
25,2,0,1,1,0,0,0,0,0,0
93,1,0,1,0,0,0,0,0,0,1
62,3,1,1,2,0,0,0,0,0,1
175,2,0,1,1,0,0,0,0,0,1
167,2,0,1,1,0,0,0,0,0,1
28,2,0,1,1,0,0,0,0,0,1
22,3,0,1,1,0,0,0,0,0,0
25,2,0,1,1,0,1,0,0,0,1
96,3,0,1,2,0,0,0,0,0,1
26,2,0,1,1,0,0,0,0,0,0
30,2,0,1,1,0,0,0,0,0,1
25,2,0,1,1,0,0,0,0,0,0
22,2,0,1,1,0,0,0,0,0,0
19,1,0,0,0,0,0,0,0,0,1
37,3,0,0,2,0,0,0,0,0,1
24,3,0,1,1,0,0,0,0,0,0
22,2,0,1,1,0,0,0,0,0,0
84,3,0,1,2,0,0,0,0,0,1
71,1,0,1,0,0,0,0,0,0,1
23,2,0,1,1,0,0,0,0,0,0
35,2,0,1,1,0,0,0,0,0,1
25,2,0,1,1,0,0,0,0,0,0
167,2,0,1,1,0,0,0,0,0,1
173,2,0,1,1,0,0,0,0,0,1
22,2,0,1,1,0,0,0,0,0,0
20,2,0,1,1,0,0,0,0,0,0
41,2,0,1,1,0,0,0,0,0,1
22,1,0,1,0,0,0,0,0,0,1
25,2,0,1,1,0,0,0,0,0,0
25,1,0,1,0,0,0,0,0,0,1
28,2,0,1,1,0,0,0,0,0,1
41,3,0,1,2,0,0,0,0,0,1
103,2,0,1,1,0,0,0,0,0,1
127,1,0,1,0,0,0,0,0,0,1
102,1,0,1,0,0,0,0,0,0,1
19,2,0,1,1,0,0,0,0,0,0
23,2,0,1,1,0,0,0,0,0,0
84,3,0,1,2,0,0,0,0,0,1
25,2,0,1,1,0,0,0,0,0,0
244,2,0,1,1,0,0,0,0,0,1
19,2,0,1,1,0,0,0,0,0,0
23,2,0,1,1,0,0,0,0,0,0
43,3,0,1,2,0,0,0,0,0,1
96,3,0,1,2,0,0,0,0,0,1
67,1,0,1,0,0,0,0,0,0,1
20,2,0,1,1,0,0,0,0,0,0
27,2,0,1,1,0,0,0,0,0,1
36,2,0,1,1,0,0,0,0,0,1
31,2,0,1,1,0,0,0,0,0,1
100,1,0,1,0,0,0,0,0,0,1
22,2,0,1,1,0,0,0,0,0,0
25,2,0,1,1,0,0,0,0,0,0
51,3,0,1,2,0,0,0,0,0,1
28,2,0,1,1,0,1,0,0,0,0
51,3,0,1,2,0,0,0,0,0,1
85,3,0,1,2,0,0,0,0,0,1
20,2,0,1,1,0,0,0,0,0,0
71,1,0,1,0,0,0,0,0,0,1
22,2,0,1,1,0,0,0,0,0,0
96,3,0,1,2,0,0,0,0,0,1
52,1,0,1,0,0,0,0,0,0,1
24,3,0,1,1,0,0,0,0,0,0
30,2,0,1,1,0,0,0,0,0,0
30,2,0,1,1,0,0,0,0,0,0
38,2,0,1,1,0,0,0,0,0,1
20,2,0,1,1,0,0,0,0,0,0
25,2,0,1,1,0,0,0,0,0,0
57,2,0,1,1,0,0,0,0,0,1
39,2,0,1,1,0,1,0,0,0,1
38,2,0,1,1,0,0,0,0,0,1
73,2,0,1,1,0,0,0,0,0,1
23,2,0,1,1,0,0,0,0,0,0
35,2,0,1,1,0,0,0,0,0,1
107,1,0,1,0,0,0,0,0,0,1
30,2,0,1,1,0,0,0,0,0,0
24,2,0,0,1,0,0,0,0,0,1
19,2,0,1,1,0,0,0,0,0,0
21,2,0,1,1,0,0,0,0,0,0
23,2,0,1,1,0,0,0,0,0,0
167,2,0,1,1,0,0,0,0,0,1
36,2,0,1,1,0,0,0,0,0,1
24,2,0,1,1,0,0,0,0,0,0
32,2,0,1,1,0,1,0,0,0,1
19,2,0,1,1,0,0,0,0,0,0
26,2,0,1,1,0,0,0,0,0,0
39,2,0,1,1,0,0,0,0,0,1
23,3,0,1,1,0,0,0,0,0,0
30,2,0,1,1,0,0,0,0,0,0
27,2,0,1,1,0,0,0,0,0,0
28,2,0,1,1,0,1,0,0,0,0
24,2,0,0,1,0,0,0,0,0,1
30,2,0,1,1,0,0,0,0,0,0
19,2,0,1,1,0,0,0,0,0,0
31,2,0,1,1,0,0,0,0,0,0
29,2,0,1,1,0,0,0,0,0,0
31,2,0,1,1,0,0,0,0,0,0
24,2,0,1,1,0,0,0,0,0,0
190,2,0,1,1,0,0,0,0,0,1
21,3,0,1,1,0,0,0,0,0,0
84,3,0,1,2,0,0,0,0,0,1
25,1,0,1,0,0,0,0,0,0,1
22,2,0,1,1,0,0,0,0,0,0
97,3,0,1,2,0,0,0,0,0,1
25,2,0,1,1,0,0,0,0,0,0
47,2,0,1,1,0,0,0,0,0,1
192,1,1,1,0,0,0,0,0,0,1
24,2,0,1,1,0,0,0,0,0,0
53,2,0,1,1,0,0,0,0,0,1
23,2,0,1,1,0,0,0,0,0,0
25,2,0,1,1,0,0,0,0,0,0
29,2,0,1,1,0,0,0,0,0,0
20,2,0,1,1,0,0,0,0,0,0
36,2,0,1,1,0,0,0,0,0,1
51,3,0,1,2,0,0,0,0,0,1
36,2,0,1,1,0,0,0,0,0,1
23,2,0,1,1,0,0,0,0,0,0
28,2,0,1,1,0,0,0,0,0,1
23,1,0,1,0,0,1,0,0,0,1
31,3,0,1,1,0,0,0,0,0,1
36,2,0,1,1,0,0,0,0,0,1
22,2,0,1,1,0,0,0,0,0,0
26,1,0,0,0,0,0,0,0,0,1
301,1,0,1,0,0,0,0,0,0,1
26,2,0,1,1,0,0,0,0,0,0
23,2,0,1,1,0,0,0,0,0,0
23,2,0,1,1,0,0,0,0,0,0
27,2,0,1,1,0,0,0,0,0,0
27,2,0,1,1,0,1,0,0,0,0
41,2,0,1,1,0,0,0,0,0,1
43,1,0,0,0,0,0,0,0,0,1
27,2,0,1,1,0,0,0,0,0,0
34,2,0,1,1,0,0,0,0,0,1
27,2,0,1,1,0,0,0,0,0,0
23,2,0,1,1,0,1,0,0,0,1
28,2,0,1,1,0,0,0,0,0,1
175,2,0,1,1,0,0,0,0,0,1
32,2,0,1,1,0,0,0,0,0,1
30,2,0,1,1,0,0,0,0,0,1
25,2,0,1,1,0,0,0,0,0,1
23,2,0,1,1,0,0,0,0,0,0
27,2,0,1,1,0,0,0,0,0,0
32,2,0,1,1,0,0,0,0,0,1
90,3,0,1,2,0,1,0,0,0,1
23,2,0,1,1,0,0,0,0,0,0
84,3,0,1,2,0,0,0,0,0,1
24,2,0,1,0,0,0,0,0,0,1
21,2,0,1,1,0,0,0,0,0,0
96,3,0,1,2,0,0,0,0,0,1
23,2,0,1,1,0,0,0,0,0,0
31,2,0,1,1,0,0,0,0,0,0
33,2,0,1,1,0,0,0,0,0,1
19,2,0,1,1,0,0,0,0,0,0
29,2,0,0,1,0,0,0,0,0,1
61,3,0,1,2,0,0,0,0,0,1
71,1,0,1,0,0,0,0,0,0,1
175,2,0,1,1,0,0,0,0,0,1
22,2,0,1,1,0,0,0,0,0,0
27,2,0,1,1,0,0,0,0,0,0
25,2,0,1,1,0,0,0,0,0,1
26,1,0,1,0,0,1,0,0,0,1
41,1,0,1,0,0,1,0,0,0,1
29,2,0,1,1,0,0,0,0,0,1
55,2,0,1,1,0,0,0,0,0,1
22,2,0,1,1,0,0,0,0,0,0
37,3,0,1,1,0,0,0,0,0,1
31,1,0,1,0,0,0,0,0,0,1
29,2,0,1,1,0,0,0,0,0,0
23,2,0,1,1,0,0,0,0,0,0
175,2,0,1,1,0,0,0,0,0,1
92,1,0,1,0,0,0,0,0,0,1
34,1,0,0,0,0,0,0,0,0,1
88,3,0,1,2,0,1,0,0,0,1
47,2,0,0,0,0,0,0,0,0,1
29,2,0,1,1,0,0,0,0,0,0
84,3,0,1,2,0,0,0,0,0,1
83,3,0,1,2,0,1,0,0,0,1
20,2,0,1,1,0,0,0,0,0,0
24,2,0,1,1,0,0,0,0,0,0
23,2,0,1,1,0,0,0,0,0,0
20,1,0,1,0,0,0,0,0,0,1
32,2,0,1,1,0,0,0,0,0,0
31,2,0,1,1,0,0,0,0,0,0
26,3,0,1,1,0,0,0,0,0,0
33,2,0,1,1,0,0,0,0,0,0
178,2,0,1,1,0,0,0,0,0,1
27,2,0,1,1,0,0,0,0,0,0
28,1,0,0,0,0,0,0,0,0,1
23,2,0,1,1,0,0,0,0,0,0
48,2,0,1,1,0,0,0,0,0,1
53,2,0,0,1,0,0,0,0,0,1
167,2,0,1,1,0,0,0,0,0,1
24,2,0,1,1,0,0,0,0,0,0
20,1,0,1,0,0,0,0,0,0,1
19,2,0,1,1,0,0,0,0,0,0
92,1,0,1,0,0,0,0,0,0,1
23,2,0,0,1,0,0,0,0,0,1
49,3,0,1,2,0,0,0,0,0,1
59,3,0,1,2,0,0,0,0,0,1
38,1,0,1,0,0,0,0,0,0,1
69,2,0,1,1,0,0,0,0,0,1
22,2,0,1,1,0,0,0,0,0,0
71,1,0,1,0,0,0,0,0,0,1
32,2,0,1,1,0,1,0,0,0,1
80,1,0,1,0,0,0,0,0,0,1
68,2,0,1,1,0,0,0,0,0,1
29,1,0,1,0,0,0,0,0,0,1
23,2,0,1,1,0,0,0,0,0,0
19,2,0,1,1,0,0,0,0,0,0
31,2,0,1,1,0,1,0,0,0,0
34,2,0,1,1,0,0,0,0,0,1
27,2,0,1,1,0,0,0,0,0,0
23,2,0,1,1,0,0,0,0,0,0
96,3,0,1,2,0,0,0,0,0,1
18,2,0,1,1,0,0,0,0,0,0
92,1,0,1,0,0,0,0,0,0,1
20,2,0,1,1,0,0,0,0,0,0
35,2,0,1,1,0,0,0,0,0,1
85,3,0,1,2,0,0,0,0,0,1
27,2,0,1,1,0,0,0,0,0,0
23,2,0,1,1,0,0,0,0,0,0
24,2,0,1,1,0,1,0,0,0,1
17,2,0,1,1,0,0,0,0,0,0
96,3,0,1,2,0,0,0,0,0,1
84,3,0,1,2,0,0,0,0,0,1
23,1,0,1,0,0,0,0,0,0,1
31,3,0,1,1,0,0,0,0,0,0
26,2,0,1,1,0,0,0,0,0,0
18,1,0,0,0,0,0,0,0,0,1
29,3,0,1,1,0,0,0,0,0,0
23,1,0,1,0,0,0,0,0,0,1
84,3,0,1,2,0,0,0,0,0,1
29,2,0,1,1,0,0,0,0,0,0
23,2,0,1,1,0,0,0,0,0,0
30,2,0,1,1,0,0,0,0,0,0
22,2,0,1,1,0,0,0,0,0,0
87,1,0,1,0,0,0,0,0,0,1
82,2,0,1,1,0,0,0,0,0,1
175,2,0,1,1,0,0,0,0,0,1
40,1,0,1,0,0,0,0,0,0,1
97,3,0,1,2,0,0,0,0,0,1
26,2,0,1,1,0,0,0,0,0,0
29,2,0,1,1,0,0,0,0,0,0
22,2,0,1,1,0,0,0,0,0,0
24,2,0,1,1,0,0,0,0,0,0
22,3,0,1,1,0,0,0,0,0,0
23,2,0,1,1,0,0,0,0,0,0
26,1,0,1,0,0,0,0,0,0,1
23,2,0,1,1,0,0,0,0,0,0
35,2,0,1,1,0,0,0,0,0,1
36,2,0,1,1,0,0,0,0,0,1
17,2,0,1,1,0,0,0,0,0,0
83,1,0,1,0,0,0,0,0,0,1
42,3,0,1,2,0,0,0,0,0,1
41,2,0,1,1,0,0,0,0,0,1
96,3,0,1,2,0,0,0,0,0,1
23,2,0,1,1,0,0,0,0,0,0
26,2,0,1,1,0,0,0,0,0,0
34,2,0,1,1,0,0,0,0,0,1
32,2,0,1,1,0,1,0,0,0,1
19,2,0,1,1,0,0,0,0,0,0
175,2,0,1,1,0,0,0,0,0,1
21,3,0,1,1,0,0,0,0,0,0
25,3,0,1,1,0,0,0,0,0,0
28,2,0,1,1,0,1,0,0,0,0
88,2,0,1,1,0,0,0,0,0,1
36,3,0,1,1,0,0,0,0,0,0
110,2,0,1,1,0,0,0,0,0,1
84,3,0,1,2,0,0,0,0,0,1
96,3,0,1,2,0,0,0,0,0,1
378,2,0,1,1,0,0,0,0,0,1
26,2,0,1,1,0,1,0,0,0,0
37,3,0,1,2,0,0,0,0,0,1
31,2,0,1,1,0,0,0,0,0,0
24,2,0,1,1,0,0,0,0,0,0
21,3,0,1,1,0,0,0,0,0,0
28,2,0,1,1,0,0,0,0,0,0
32,2,0,1,1,0,0,0,0,0,1
65,2,0,1,1,0,0,0,0,0,1
27,2,0,1,1,0,0,0,0,0,0
17,2,0,1,0,0,0,0,0,0,0
24,2,0,1,1,0,0,0,0,0,0
212,2,0,0,1,0,0,0,0,0,1
104,3,1,0,1,0,0,0,0,0,1
34,2,0,1,1,0,0,0,0,0,1
49,2,0,1,1,0,0,0,0,0,1
35,2,0,1,1,0,0,0,0,0,0
29,3,0,1,1,0,0,0,0,0,0
33,2,0,1,1,0,1,0,0,0,0
63,2,0,1,1,0,0,0,0,0,1
62,2,0,1,1,0,0,0,0,0,1
51,3,0,1,2,0,0,0,0,0,1
28,3,0,1,2,0,0,0,0,0,1
35,2,0,1,1,0,0,0,0,0,1
28,2,0,1,1,0,0,0,0,0,0
18,1,0,0,0,0,0,0,0,0,1
33,2,0,1,1,0,0,0,0,0,0
20,1,0,1,0,0,0,0,0,0,1
37,2,0,1,1,0,0,0,0,0,1
31,2,0,1,1,0,0,0,0,0,0
20,1,0,1,0,0,0,0,0,0,1
19,2,0,1,1,0,0,0,0,0,0
67,2,0,1,1,0,0,0,0,0,1
71,1,0,1,0,0,0,0,0,0,1
24,2,0,1,1,0,0,0,0,0,0
25,2,0,1,1,0,0,0,0,0,0
92,1,0,1,0,0,0,0,0,0,1
26,2,0,0,1,0,0,0,0,0,1
42,2,0,1,1,0,0,0,0,0,1
48,2,0,1,1,0,0,0,0,0,1
25,2,0,1,1,0,0,0,0,0,0
59,2,0,1,1,0,0,0,0,0,1
54,1,0,1,0,0,0,0,0,0,1
41,2,0,1,1,0,0,0,0,0,1
35,3,0,1,1,0,0,0,0,0,0
63,2,0,1,1,0,0,0,0,0,1
22,1,0,1,0,0,1,0,0,0,1
22,3,0,1,1,0,0,0,0,0,0
22,1,0,1,0,0,0,0,0,0,1
36,2,0,1,1,0,0,0,0,0,1
62,3,0,1,2,0,0,0,0,0,1
24,2,0,1,1,0,0,0,0,0,1
36,2,0,1,0,0,0,0,0,0,1
30,2,0,1,1,0,0,0,0,0,1
40,3,0,1,2,0,0,0,0,0,0
25,2,0,1,1,0,0,0,0,0,0
34,2,0,1,1,0,0,0,0,0,1
22,2,0,1,1,0,0,0,0,0,0
25,2,0,1,1,0,0,0,0,0,0
63,2,0,0,1,0,0,0,0,0,1
21,2,0,1,1,0,0,0,0,0,0
22,2,0,1,1,0,0,0,0,0,0
20,2,0,1,1,0,0,0,0,0,0
37,2,0,0,1,0,0,0,0,0,1
25,2,0,1,1,0,0,0,0,0,0
178,2,0,1,1,0,0,0,0,0,1
63,2,0,1,1,0,0,0,0,0,1
34,2,0,1,1,0,0,0,0,0,1
40,2,0,1,1,0,0,0,0,0,1
23,2,0,1,1,0,0,0,0,0,0
25,2,0,1,1,0,0,0,0,0,0
21,2,0,0,1,0,0,0,0,0,1
75,1,0,1,0,0,1,0,0,0,1
23,2,0,1,1,0,0,0,0,0,1
85,3,0,1,2,0,0,0,0,0,1
25,2,0,1,1,0,0,0,0,0,0
92,3,0,1,2,0,0,0,0,0,1
82,1,0,1,0,0,1,0,0,0,1
178,2,0,1,1,0,0,0,0,0,1
27,2,0,1,1,0,0,0,0,0,0
27,2,0,1,1,0,0,0,0,0,0
45,2,0,1,1,0,0,0,0,0,1
21,2,0,1,1,0,0,0,0,0,0
96,3,0,1,2,0,0,0,0,0,1
27,2,0,1,1,0,0,0,0,0,0
36,3,0,1,1,0,0,0,0,0,0
34,2,0,1,1,0,0,0,0,0,0
22,2,0,1,1,0,0,0,0,0,0
32,2,0,1,1,0,0,0,0,0,0
19,2,0,1,1,0,0,0,0,0,0
71,1,0,1,0,0,0,0,0,0,1
20,2,0,1,1,0,0,0,0,0,0
24,2,0,1,1,0,0,0,0,0,0
25,2,0,1,1,0,0,0,0,0,0
85,3,0,1,2,0,0,0,0,0,1
58,2,0,1,1,0,0,0,0,0,1
22,3,0,1,1,0,0,0,0,0,0
23,2,0,1,1,0,0,0,0,0,0
24,2,0,1,1,0,0,0,0,0,0
28,2,0,1,1,0,0,0,0,0,0
29,2,0,1,1,0,0,0,0,0,0
25,2,0,1,1,0,0,0,0,0,0
20,2,0,1,1,0,0,0,0,0,0
86,2,0,1,1,0,0,0,0,0,1
23,3,0,1,1,0,0,0,0,0,0
21,2,0,1,1,0,0,0,0,0,0
40,2,0,1,1,0,0,0,0,0,1
25,2,0,1,1,0,0,0,0,0,0
26,2,0,1,1,0,0,0,0,0,0
96,3,0,1,2,0,0,0,0,0,1
64,2,0,1,1,0,0,0,0,0,1
29,2,0,1,1,0,0,0,0,0,0
53,2,0,0,1,0,0,0,0,0,1
25,2,0,1,1,0,0,0,0,0,0
42,2,0,1,1,0,0,0,0,0,1
25,1,0,1,0,0,0,0,0,0,1
38,2,0,1,1,0,0,0,0,0,0
23,2,0,1,1,0,0,0,0,0,0
32,2,0,1,1,0,1,0,0,0,0
51,2,0,1,1,0,0,0,0,0,1
22,2,0,1,1,0,0,0,0,0,0
28,2,0,1,1,0,0,0,0,0,0
53,2,0,1,1,0,0,0,0,0,1
52,2,0,1,1,0,0,0,0,0,1
24,2,0,1,1,0,1,0,0,0,1
77,2,0,1,1,0,0,0,0,0,1
52,5,0,1,4,0,0,0,0,0,1
23,2,0,1,1,0,0,0,0,0,0
30,2,0,1,1,0,0,0,0,0,0
28,2,0,1,1,0,1,0,0,0,0
27,1,0,1,0,0,1,0,0,0,1
92,1,0,1,0,0,0,0,0,0,1
52,2,0,1,1,0,0,0,0,0,1
28,2,0,1,1,0,0,0,0,0,0
25,3,0,1,1,0,0,0,0,0,0
96,3,0,1,2,0,0,0,0,0,1
66,2,1,1,1,0,0,0,0,0,1
23,2,0,1,1,0,1,0,0,0,1
39,2,0,1,1,0,0,0,0,0,1
38,2,0,1,1,0,0,0,0,0,1
29,2,0,1,1,0,0,0,0,0,0
41,2,0,1,1,0,0,0,0,0,1
30,2,0,1,1,0,0,0,0,0,1
46,2,0,1,1,0,0,0,0,0,1
33,2,0,1,1,0,0,0,0,0,1
92,1,0,1,0,0,1,0,0,0,1
19,2,0,1,1,0,0,0,0,0,0
60,2,0,1,1,0,0,0,0,0,1
22,2,0,1,1,0,0,0,0,0,0
51,3,0,1,2,0,0,0,0,0,1
19,2,0,1,1,0,0,0,0,0,0
41,1,0,0,0,0,0,0,0,0,1
92,1,0,1,0,0,0,0,0,0,1
24,2,0,1,1,0,0,0,0,0,0
34,2,0,1,1,0,0,0,0,0,1
19,2,0,1,1,0,0,0,0,0,0
31,3,0,1,1,0,0,0,0,0,0
24,2,0,1,1,0,1,0,0,0,1
59,3,0,1,2,0,0,0,0,0,1
271,2,0,1,1,0,0,0,0,0,1
24,2,0,1,1,0,0,0,0,0,0
38,2,0,1,1,0,0,0,0,0,1
26,2,0,1,1,0,0,0,0,0,0
71,1,0,1,0,0,0,0,0,0,1
24,2,0,1,1,0,0,0,0,0,0
39,2,0,1,1,0,0,0,0,0,1
32,2,0,1,1,0,0,0,0,0,0
22,2,0,1,1,0,0,0,0,0,0
37,2,0,1,1,0,0,0,0,0,1
25,2,0,1,1,0,0,0,0,0,0
30,2,0,1,1,0,0,0,0,0,0
19,2,0,1,1,0,0,0,0,0,0
24,2,0,1,1,0,0,0,0,0,0
27,2,0,1,1,0,0,0,0,0,0
29,2,0,1,1,0,0,0,0,0,0
25,2,0,1,1,0,0,0,0,0,0
28,2,0,1,1,0,0,0,0,0,0
104,2,0,1,1,0,0,0,0,0,1
167,2,0,1,1,0,0,0,0,0,1
26,2,0,1,1,0,0,0,0,0,0
92,1,0,1,0,0,0,0,0,0,1
24,3,0,1,1,0,0,0,0,0,0
38,2,0,1,1,0,0,0,0,0,1
23,2,0,1,1,0,0,0,0,0,0
24,2,0,1,1,0,0,0,0,0,0
48,3,0,1,2,0,0,0,0,0,1
30,2,0,1,1,0,0,0,0,0,0
51,1,0,0,0,0,0,0,0,0,1
20,2,0,1,1,0,0,0,0,0,0
22,2,0,1,1,0,0,0,0,0,0
24,2,0,1,1,0,0,0,0,0,0
28,1,0,1,0,0,0,0,0,0,1
25,1,0,1,0,0,0,0,0,0,1
46,2,0,0,1,0,0,0,0,0,1
36,2,0,1,1,0,0,0,0,0,1
24,2,0,1,1,0,0,0,0,0,1
80,1,0,1,0,0,0,0,0,0,1
97,3,0,1,2,0,0,0,0,0,1
84,3,0,1,2,0,0,0,0,0,1
138,2,0,1,1,0,0,0,0,0,1
20,1,0,1,0,0,0,0,0,0,1
26,2,0,1,1,0,0,0,0,0,0
22,2,0,1,1,0,0,0,0,0,0
42,2,0,1,1,0,0,0,0,0,1
74,3,0,1,2,0,0,0,0,0,1
23,2,0,1,1,0,0,0,0,0,0
23,2,0,1,1,0,0,0,0,0,0
24,2,0,1,1,0,0,0,0,0,0
24,2,0,1,1,0,0,0,0,0,0
20,2,0,1,1,0,0,0,0,0,0
54,1,0,0,0,0,0,0,0,0,1
31,2,0,1,1,0,0,0,0,0,1
24,2,0,1,1,0,0,0,0,0,0
23,2,0,1,1,0,0,0,0,0,1
34,2,0,1,1,0,0,0,0,0,1
18,2,0,1,1,0,0,0,0,0,0
61,3,0,1,2,0,0,0,0,0,1
19,2,0,1,1,0,0,0,0,0,0
41,2,0,1,1,0,0,0,0,0,1
64,3,0,1,2,0,0,0,0,0,1
18,1,0,0,0,0,0,0,0,0,1
25,2,0,1,1,0,0,0,0,0,0
25,2,0,1,1,0,0,0,0,0,0
24,2,0,1,1,0,0,0,0,0,0
25,2,0,1,1,0,0,0,0,0,0
175,2,0,1,1,0,0,0,0,0,1
23,2,0,1,1,0,0,0,0,0,0
30,2,0,1,1,0,0,0,0,0,0
46,2,0,1,1,0,0,0,0,0,1
80,1,0,1,0,0,0,0,0,0,1
84,3,0,1,2,0,0,0,0,0,1
47,1,0,0,0,0,0,0,0,0,1
19,2,0,1,1,0,0,0,0,0,0
33,2,0,1,1,0,0,0,0,0,1
18,2,0,1,1,0,0,0,0,0,0
28,2,0,1,1,0,0,0,0,0,0
21,1,0,1,0,0,0,0,0,0,1
67,1,0,1,0,0,0,0,0,0,1
29,2,0,1,1,0,0,0,0,0,0
25,1,0,1,0,0,0,0,0,0,1
25,2,0,1,1,0,0,0,0,0,0
28,2,0,1,1,0,0,0,0,0,0
46,3,0,0,2,0,0,0,0,0,1
19,2,0,1,1,0,0,0,0,0,0
38,2,0,1,1,0,0,0,0,0,1
20,2,0,1,1,0,0,0,0,0,0
30,2,0,1,1,0,0,0,0,0,0
40,2,0,1,1,0,0,0,0,0,1
23,2,0,1,1,0,0,0,0,0,0
24,2,0,1,1,0,0,0,0,0,0
20,2,0,1,1,0,0,0,0,0,0
26,2,0,1,1,0,0,0,0,0,0
17,1,0,1,0,0,0,0,0,0,1
36,1,0,0,0,0,0,0,0,0,1
75,4,0,1,3,0,0,0,0,0,1
20,2,0,1,1,0,0,0,0,0,0
27,2,0,1,1,0,0,0,0,0,1
27,2,0,1,1,0,0,0,0,0,0
27,2,0,1,1,0,0,0,0,0,1
39,2,0,1,1,0,1,0,0,0,1
20,2,0,1,1,0,0,0,0,0,0
44,2,0,1,1,0,1,0,0,0,1
25,2,0,1,1,0,0,0,0,0,1
23,2,0,1,1,0,0,0,0,0,0
27,2,0,1,1,0,1,0,0,0,0
39,2,0,1,1,0,0,0,0,0,1
26,2,0,1,1,0,0,0,0,0,1
63,2,0,1,1,0,0,0,0,0,1
20,2,0,1,1,0,0,0,0,0,0
26,2,0,1,1,0,0,0,0,0,0
23,1,0,1,0,0,0,0,0,0,1
84,3,0,1,2,0,0,0,0,0,1
84,3,0,1,2,0,0,0,0,0,1
124,3,1,1,2,0,0,0,0,0,1
36,3,0,1,1,0,0,0,0,0,0
39,2,0,1,1,0,0,0,0,0,1
31,2,0,1,1,0,0,0,0,0,0
32,2,0,1,1,0,0,0,0,0,0
26,2,0,1,1,0,1,0,0,0,0
92,1,0,1,0,0,0,0,0,0,1
22,2,0,1,1,0,0,0,0,0,1
24,2,0,1,1,0,0,0,0,0,0
39,2,0,1,1,0,0,0,0,0,1
41,3,0,1,1,0,0,0,0,0,1
22,2,0,1,1,0,0,0,0,0,0
91,3,0,1,2,0,0,0,0,0,1
30,2,0,1,1,0,0,0,0,0,0
167,2,0,1,1,0,0,0,0,0,1
24,2,0,1,1,0,0,0,0,0,0
67,1,0,1,0,0,0,0,0,0,1
26,3,0,1,1,0,0,0,0,0,1
61,3,0,0,1,0,0,0,0,0,1
30,2,0,1,1,0,0,0,0,0,0
23,2,0,1,1,0,0,0,0,0,1
21,2,0,1,1,0,0,0,0,0,0
96,3,0,1,2,0,0,0,0,0,1
28,2,0,0,1,0,0,0,0,0,1
21,1,0,1,0,0,0,0,0,0,1
24,2,0,1,1,0,0,0,0,0,0
40,2,0,1,1,0,0,0,0,0,1
51,2,0,1,1,0,0,0,0,0,1
23,2,0,1,1,0,1,0,0,0,1
43,2,0,1,0,0,0,0,0,0,1
24,2,0,1,1,0,0,0,0,0,0
22,2,0,1,1,0,0,0,0,0,0
30,2,0,1,1,0,0,0,0,0,0
22,2,0,1,1,0,0,0,0,0,0
29,2,0,1,1,0,0,0,0,0,0
84,2,0,1,1,0,0,0,0,0,1
71,1,0,1,0,0,0,0,0,0,1
18,1,0,0,0,0,0,0,0,0,1
23,2,0,1,1,0,0,0,0,0,0
41,2,0,1,1,0,0,0,0,0,1
25,2,0,1,1,0,0,0,0,0,0
156,1,1,1,0,0,0,0,0,0,1
18,2,0,1,0,0,0,0,0,0,0
18,2,0,1,1,0,0,0,0,0,0
27,2,0,1,1,0,0,0,0,0,0
29,2,0,0,1,0,0,0,0,0,1
24,2,0,1,1,0,1,0,0,0,1
24,3,0,1,1,0,0,0,0,0,0
24,2,0,1,1,0,1,0,0,0,0
25,2,0,1,1,0,0,0,0,0,0
23,2,0,1,1,0,0,0,0,0,0
21,2,0,0,1,0,0,0,0,0,1
28,2,0,1,1,0,0,0,0,0,0
26,2,0,1,1,0,0,0,0,0,0
25,1,0,0,0,0,0,0,0,0,1
18,2,0,1,1,0,0,0,0,0,0
22,1,0,1,0,0,0,0,0,0,1
18,1,0,1,0,0,0,0,0,0,1
34,2,0,1,1,0,0,0,0,0,1
67,1,0,1,0,0,0,0,0,0,1
85,3,0,1,2,0,0,0,0,0,1
44,2,0,1,1,0,0,0,0,0,1
30,1,0,1,0,0,1,0,0,0,1
26,2,0,1,1,0,0,0,0,0,1
39,2,0,1,1,0,0,0,0,0,1
